address, amount staked, GKEY
chihuahua1y7h673t8uvtu40jyqhr5zv0qffqgv7tcncffe7, 653250, XXX
chihuahua15h2v848ly2geene5hdckxfglvhajfxj648en2n, 502606, XXX
chihuahua1lqddp4q36whm0d3zna2kwa90pjrxa6a059u3r5, 547110, XXX
chihuahua168xmhhyha6hc8s66ylzfzpdwca4kr8sky2d7r2, 522968, XXX
chihuahua1uym3mu9xsdvykvr320aefkp6vh78mgvauddqyu, 520310, XXX
chihuahua1x0nwdy980ew5jkz2dwglud3jldn0346s87vr73, 555000, XXX
chihuahua107k0wpg0a9738g4zphvw6zhxdq3h69zzfp534p, 506341, XXX
chihuahua1eqz3ucr5z73gjqn5hs3xadr4x7v5t6ju7v252e, 500224, XXX
chihuahua1sps7dyzmgwedeg9va7qkcna422eyl5wtyec9pa, 502567, XXX
chihuahua1rdhss0e720yjqu28xxen30t7u55selqf2ls03y, 504250, XXX
chihuahua1wlureh2j6exueae8hlp5v67uedjvesjrwk3pe6, 530495, XXX
chihuahua1vzxt2akmr76ddg7epxklnwmdjz5m04l3lqmm6s, 510012, XXX
chihuahua1je9h09ll9aqrh8345makhsnk7fa2n96e5n4sw5, 500000, XXX
chihuahua1hfp05gmced7ks78vnv8hy86ls3jmc7n2dvlfrv, 510080, XXX
chihuahua19zlv9chvj644ctnx0e8l9el0n3wcmmpmt6aj0d, 1000000, XXX
chihuahua13jys0uqpcgrl4fa4gkl4m5njfhn7wd4ldaxexd, 506348, XXX
chihuahua18qs69kefuwr8zfvm4evgungzyv690snjuke20z, 506483, XXX
chihuahua1lpzshjg8cn8mercts03fka5vfrwzz4ave5p353, 502593, XXX
chihuahua1fl3xxsd9ljtkm7vx8xqgwha5lpaj6znprn27z4, 502586, XXX
chihuahua1ksv4e2l7t6wfgasvg09cm4yan9my49t9eyh7xk, 502577, XXX
chihuahua1ynf89385cylrzyg399sftk05e9nak6zkmntnqx, 502600, XXX
chihuahua16ppny2tg39epm4seukrumyyaxlfrgr5dlq9dlg, 502580, XXX
chihuahua10nhpg2psl7d9pgru53f9lpvkyum25q3vy32eck, 502578, XXX
chihuahua1vpdehzac9n8lz22xhz09kstttf8kedp275znjz, 500000, XXX
chihuahua1zd7zdtnhefkyc8pp9t4ekmene6rpgjkpufm6ec, 610531, XXX
chihuahua1sd2qegpgxq8wzg2evm93nscmz3ucxrma34csl4, 534997, XXX
chihuahua1j7fgj7v9nqjg6wfda9paldcxezd8yv4qakssfg, 2563596, XXX
chihuahua163aku3mx58uzqmy3g3723sl36sc5890x7gktgg, 502598, XXX
chihuahua1u548v62mr0yf34xnsryu3pp27q6zn47lluerdk, 502600, XXX
chihuahua17w3t7qjhf2guk5d369hfg94pwe5axt946umg3l, 502598, XXX
chihuahua1w655uvt2gyjsp86u55aervss6m5j0pvuvus78w, 650093, XXX
chihuahua1a83n4zhsyf7w52xrsjajp5ta0rng3tgks535r7, 500579, XXX
chihuahua1h9j29p7ycpuj8yc9gh8kf70vltcehhywvjfuc5, 502561, XXX
chihuahua1fx26m6xrjmus2af0y33vpvngml22k50jwrvrwk, 502574, XXX
chihuahua132dwnd8j2aegsygfpn90g22pyvqnqnngg3nflg, 502560, XXX
chihuahua1kdl7nggj99pupnvhfe3xvzy47280yclvhmr59l, 505840, XXX
chihuahua1ucj4xmmq3ykgkw2halpf24h5n2awsu2t5kqflu, 500000, XXX
chihuahua19txujax5rxh23tg02km6ary4j3yac8ddqdqw78, 502615, XXX
chihuahua1k0xh8rvcfp8ghjzryf8zqra7za62ssvadpqrha, 506000, XXX
chihuahua1vewrtkcatncl5qgt9djtcn0j28ukqjlnsj5u9s, 506454, XXX
chihuahua1fcet9zf49k873q5s2q3k7h84gy269cr2nphwak, 502579, XXX
chihuahua1ps7euu9kqdfg0w006me6p5n80et3rgng2dpdjz, 502691, XXX
chihuahua1aze45mu9nsh56zk8355khqnjr6r0tl9l6dc6lv, 515558, XXX
chihuahua154hwnjx7katrzm8lqf0x3yqp6vza5h96sfw8q4, 501000, XXX
chihuahua1gmn2zvwmutvwu54qzr5y3mmvey0kw9yl29sd7a, 502599, XXX
chihuahua1nnn0wzerhlq4kyvsya0zqcvx47ylqmdmer5la0, 506459, XXX
chihuahua12tvsrn3c4m4fs8sux27nnmvcnkjflgw99rapvt, 623046, XXX
chihuahua12yzw77pp5tesu2h497vlvqkyr5t78fysud2kxf, 510000, XXX
chihuahua1760d9jkledghjckd65gemglkv8cpq732jchqxm, 508817, XXX
chihuahua1dy06hmv4s87z8lcu03rrw97h2yllzppheyurq2, 1123728, XXX
chihuahua105rf9sxvzqrf8sce5rktffgd2t960uy0g0sc4d, 500001, XXX
chihuahua134s0d4ykj024lafdzqs8njyyhqtm73w73992gf, 502593, XXX
chihuahua1uhwseqt0ag2vq65rz997qq9gavhudeq7wa006w, 502594, XXX
chihuahua16n6klgn79dvey5mc5k73tvtm9nn58r77h7jfmh, 501000, XXX
chihuahua1ghfnm8fe0e6tzp50940qsxkzqsdeqpv462k0ws, 532142, XXX
chihuahua1rnw2a5f0qknyxqkzg3etjuytz66ng56uatyhmn, 502659, XXX
chihuahua1mx26py964dy0rraylx9pz2wu3p7lv9j52t5ume, 500000, XXX
chihuahua1qdm6all9tpwld7nkpqdxrvv7d53wsf0j9py8xg, 502697, XXX
chihuahua1w9pkvf5wwwmdshv35ftej0ssx7nzgqc60c74q4, 534553, XXX
chihuahua10qznkpv7trh8z3fsm0m9rlu258tj44tmcdwkhq, 502559, XXX
chihuahua1syu95rss3auvee24p8rsg422xr5cpu8eychntd, 506455, XXX
chihuahua1p6hqx49hpcdmexr7yydxnrx36gnr9fv57k9hj3, 502678, XXX
chihuahua1k0thtn77p4sl9ad6fkxsn6ur3zawxlp7f3rerx, 501000, XXX
chihuahua1l5wc57dhjham2qrugkp6rmruymjueuywzu2zdy, 775293, XXX
chihuahua12lzvcacrthkmx33dkxfce9pffnuazz5el7jf9v, 623249, XXX
chihuahua1pvcn0jjv2mugdevlue9vj2ks7ryjgtccjdr39s, 500000, XXX
chihuahua1488kv08va80uyw3rqm03dxapmgak6mx4artamz, 500000, XXX
chihuahua10286hh9rntmlr5pkdsxgmuwqkx9r86qj2taudp, 502564, XXX
chihuahua1qwssmxh9y6vpenpqvf637rqg20gxwt3anjlzhd, 502694, XXX
chihuahua1n6v7edxxrxjl3hk5gmdennzuuykt3d39runeu7, 506370, XXX
chihuahua1lewrntjs242rlcvxq6hagpxteh2g80864npacc, 506881, XXX
chihuahua1rsdq2dwgfhqn3e242l55e86gj7x8yyaj90vwc7, 506982, XXX
chihuahua1ghaamd2fv2zq95fa4hk000pfrqftzme0zfcezk, 502603, XXX
chihuahua1q78d9un45eqp8ds9a66e0vq9saxv4n6qc4gn9l, 502681, XXX
chihuahua10rnsl4m6u5pd4fk9fndenmyyxcm5d9h98ehzfy, 599987, XXX
chihuahua1gcpzml6ywr4zyvw57lvjjmz6esj75gyewazq98, 502613, XXX
chihuahua10wpq8jvpdg0hcey57tdg9d579443pf9vkm50ac, 525000, XXX
chihuahua1yfqu3r6d26n8jckgtrauw9gtyt35s90xjqae2c, 556191, XXX
chihuahua194mwey3dh4nkzdtnd5lpucwrcv4t00qu7xjcd8, 502621, XXX
chihuahua1eteq7m2xc7l5qaxu3knprxq2hl43r3ejnlmkgy, 508492, XXX
chihuahua1qj2787n872jn8t2zhreac27lh0hlpq6zx78qfc, 900957, XXX
chihuahua1e7c6x5mkzr9fderljp9k0pd5jv0m8lsspuy6zu, 502567, XXX
chihuahua1734emz8rm2r54tf5gqj226dvv4phx95fn9dy66, 550000, XXX
chihuahua107vjqq2g0ksant3ga08s6am7j9pk7vwquu3j5l, 550000, XXX
chihuahua14fketv99hlrlk80mkggw643spsj3yyf7qylvqn, 3600000, XXX
chihuahua150lh086nkz64a0hz0mdqyj4stcgvylszp7khmv, 502562, XXX
chihuahua1hg24535wcyjd6p3s66cp0ej5xzd7zhdekp95nc, 502564, XXX
chihuahua1dnl83rxxgg29d7zgwam9sldnr6chtftdmyzl2u, 1008500, XXX
chihuahua1gdyupeqgntf40tnkz47yvm7atjqr5cp2gea5me, 502618, XXX
chihuahua17vxf0y0x0gkhan33yhpeuxhyzd5069vntzfw3h, 501000, XXX
chihuahua1hheryepdqyamzy4vsh7alcjlwq5k0kfm842q0l, 500000, XXX
chihuahua1zs8k656xzml49uzlx8nex2l8ur2lfs97eppu46, 500000, XXX
chihuahua1vfpv9ed33rkc82al99mcw5seuk4v5ua46x09w3, 502584, XXX
chihuahua1zz3szjjkgg4ewdjv74znzvqwhc4w2gn5y6rpa5, 502686, XXX
chihuahua122mtmddm6tr9q4jtswm8j57ujyl3n7l6ls5u72, 502577, XXX
chihuahua1czxk68p0pkyxlrgvn09neh7k4an2hvpn47w4kq, 2000000, XXX
chihuahua1lq5l6tph0h5yn2cew8j7jh87d67wz8jzqvmjza, 502582, XXX
chihuahua1tady5gfzzwlzcjkmn8suzxp0uxf54vvxrycy0z, 555722, XXX
chihuahua1tadkwfwd40jq4grf7mxvseansw2gv7xhvwctun, 502595, XXX
chihuahua10v0mm37fqkv22qkcmr2a6unwqywsm3z46qre3n, 508124, XXX
chihuahua14j5lspksq9vwuyp6y0vlqn9mnzftj0rauq2jgp, 506479, XXX
chihuahua1e8wqaa4fa7dy72mcvqzfxtgp4ecf3ql0ftg8ma, 506353, XXX
chihuahua18fl5chxs3fva0p9cgqg0dyxgplx8k32qsvfah5, 506484, XXX
chihuahua12x22gr7mlumxqq0au5zvpa2j27jjxvpwz089gl, 502589, XXX
chihuahua1spg5h5y43rrpnn7y3kljedhp763mravytwut64, 502582, XXX
chihuahua1f76xe49h2l82yqaa648j764npwc2uj37n78g7e, 506485, XXX
chihuahua1rw76mkr59cecdkqr5r4h56xvwuxjtf54yalgyk, 501000, XXX
chihuahua1u926jqsax56rcykmcv8z06c40kzdvjkgxaducx, 502574, XXX
chihuahua122v8uqnahjnv77z437z3wvtq8fl37ynerrsxq5, 502587, XXX
chihuahua1hsveqcu47fhay5y9u4ld7agqrlxfvm3pcj4uxy, 507827, XXX
chihuahua1vfge5td5h0mff49rr6j8gr78pyxk9zl73qluv2, 150000000, XXX
chihuahua1tqyfpttjydt4lf4qnvwtd6wzfv5zq40s744kqr, 1108014, XXX
chihuahua122rargcl5j60kka0yyj6e0jemvvm0m77nel400, 500000, XXX
chihuahua1lyhqyeenfsa4fqwfq694ez6wn2khm9nswpnn62, 550000, XXX
chihuahua1ufn53w9afett66zjykhmld66ad2qepfw8cxcst, 502586, XXX
chihuahua1w92mjwqcjxt74nk9z26s2ax3a4jceyw5fyy7x5, 502589, XXX
chihuahua1q3faa036uwzrpz8mrv8e35e5fgj7r77k7r47an, 2000982, XXX
chihuahua1s62zzaunhyy2htfm0mjpuyzvqccpe2hrs3djew, 506352, XXX
chihuahua1um5zzzmz5yhwpv4vccl0hjrquzjefyy42lyv5u, 542360, XXX
chihuahua193f29pj2n8zypqxnqryepakue5s0s4h36yljls, 500000, XXX
chihuahua1nxeajyyhs7avsd89c4jh39hvragdkys2k25699, 502609, XXX
chihuahua1gmhzke988e24gqrx3vmnq50eaaadrat96wfqyt, 502591, XXX
chihuahua1pcg5dr6lypu98lwpkypyredqpar7uj6wln6ze3, 787078, XXX
chihuahua1m9ngdwrj9kqx88fahed5tnfz5u0asapk6s88mu, 502574, XXX
chihuahua1tdry23dspgsmp55zywtjgw0f57neevvwyhu2lv, 504491, XXX
chihuahua1u73e52tuw50t84cn4rsn90sgcz56etazphqpl3, 1015546, XXX
chihuahua1vm7vszms82n8kt9xs7r3xetv66ptumurdrfnhm, 500000, XXX
chihuahua1s9hnn9p5ap80x9374mq38rxua7ruxqxt97twj0, 500000, XXX
chihuahua1yvs6wx6txv77qgkzvpy8grg6vel039l07n3plc, 506460, XXX
chihuahua1s8wefc0m76aadlgv7p3hrdfnh0ddjygxgjeens, 502596, XXX
chihuahua1lgknk6dpgdyccddsvy6rz3lp9pepqn7xhf8n3m, 1018130, XXX
chihuahua1shmytvj3rsmyyajwyx6s08wclvsg3mly537ty9, 2112422, XXX
chihuahua1k0nf3fu5xv7uh4uenr2r8jg5s90ucg68l58gex, 506444, XXX
