address, amount staked, GKEY
tori1qgme8vlq4ly8tcye6xdgxnz4khzq9es0crdlqx, 256, XXX
tori1k0zdx92k6d60vszdhm45hk4tpn06f6kgah692h, 379, XXX
tori16n0cvw3d42f63ee9j9y9mpq9r449cwnvxw42td, 2664, XXX
tori1lh6ruf253fhjykdesvfccy0y0vhjque42xcd5s, 274, XXX
tori1x68h9mgxsnzq9ewfyp43e7shg3xmkl4v6xdn8g, 3049, XXX
tori132dwnd8j2aegsygfpn90g22pyvqnqnngfsfw96, 431, XXX
tori15md4wkfqux35ak5rh2409yk3gx8l4y5swfayzs, 800, XXX
tori1d7sw0t3nyajddyjtvwargqkypqx0yumdttq9lt, 356, XXX
tori12l36lxewemkm6x8r3wgzp69wuaw5lqax2ds58x, 367, XXX
tori1f76xe49h2l82yqaa648j764npwc2uj37jla0yt, 306, XXX
tori1z223vtjuxjk0sx7wamy8lnaajzlylk46xkz2ew, 300, XXX
tori1xr57xmz67hx7g9kpj8hw6ghm7xrkeqmu8vslld, 457, XXX
tori1qdm6all9tpwld7nkpqdxrvv7d53wsf0jyq7qu6, 432, XXX
tori1rsdq2dwgfhqn3e242l55e86gj7x8yyajywkfzv, 306, XXX
tori1fx26m6xrjmus2af0y33vpvngml22k50j0zky5y, 430, XXX
tori1pm8jhqcmjhh85u5ja0yqcahk42n5dsgc2jg2v7, 252, XXX
tori1zdek2gepft4mm5m5m56z4sdg9e67ddkc94qxx0, 1132, XXX
tori1yvsp4fvj6wwh9wwdqrj4l86nf2sz4czg0jzmjy, 300, XXX
tori1vnstt00v8k7dd73579843d0y8qt0c4hxzqy0de, 509, XXX
tori1u2g5c2glkect6xdfaqh6agf0e3n7mvd8wf8ep2, 250, XXX
tori1835saygpna5cj5lt5gx9pzzvmf3gkk7vn5vjen, 533, XXX
tori1t7cxdre4zv8az6y0ezd5jj6n2cedfuzev0u3y2, 33168, XXX
tori1gy2yyfptwff8ytal9xcqfgz2j0yte4zeg4rfmf, 306, XXX
tori1ghaamd2fv2zq95fa4hk000pfrqftzme0rgz7cy, 431, XXX
tori1v7w4fs3eq63vfn5xqqh04pzuesj44u9ej35wwy, 256, XXX
tori1pw4j58t52qe265q3j99h3fpgz5zkxej6ksyefd, 300, XXX
tori1scn3q5728nq9f48uleclsvjqjxhm2x2rk6yvje, 575, XXX
tori1jnersgg05x52a4fsm4caas5n02vcqsxq9ywxpz, 409, XXX
tori1m25cswlfxumuj395mvkv6xg9502jn94j33uh73, 337, XXX
tori134s0d4ykj024lafdzqs8njyyhqtm73w7syldjm, 432, XXX
tori1fl3xxsd9ljtkm7vx8xqgwha5lpaj6znpzjsec8, 431, XXX
tori155s6w67pl6zcdmp27kgyc3e724c4x2xa5qulkv, 306, XXX
tori12nhmkc4z0phghz6pxnvjxjca9xfk79a2m38k4m, 399, XXX
tori1zs8k656xzml49uzlx8nex2l8ur2lfs97cqmm0g, 301, XXX
tori1584qf4nsrs7g6uddnfljlryjaya2lqye0th3ns, 2345, XXX
tori10fsmn4famtaaqyel4gltkrvfj35yx8md7d6kxg, 250, XXX
tori1tn5xtk6l0p8pqk2e7k97fnklv5jxdp0fhx8qxx, 684, XXX
tori1rxkmasezf2n63edgvxlp7q2udwatqf337k6lfg, 349, XXX
tori1352gnv04lm4mvc9zsjj5nulvmp6s5ug3fezkkq, 307, XXX
tori14v5fss4s27z6kd53m0x4j7yffahl8hv03yqtrc, 401, XXX
tori1rahfp6agdqwzxxvgmu0nq6lt6t2y70303ma9v9, 250, XXX
tori1ryu2zpqjyf6zd6cxhlcszrg4ykt5lk2azdzzqc, 335, XXX
tori18fl5chxs3fva0p9cgqg0dyxgplx8k32q3dn6dx, 306, XXX
tori1rz6ackm5p23evrw90el8j5376m625hdmltsyht, 660, XXX
tori17j9rqfx0de7uzdv40z3eg5d9d6yf2se9yc2yzq, 541, XXX
tori10u89nyr5cxvdy60npg63s8f2l3qcscdu8v2cs2, 270, XXX
tori17nzlp3ht3ucpdv67d9clej524v50r6sr83kc5f, 297, XXX
tori1sruskcu4qr660gmf3kvjg9tkk0tjg2szj3qvp4, 266, XXX
tori1fsygt0ftztx6av4gls895agf7388gcheu0g0g2, 297, XXX
tori1rm5qxlr352yhz3v4pj5urehtlgs7frnlq02awp, 330, XXX
tori123q27a4y4uw9qqnv0j8fml4hht63kpt975t72a, 692, XXX
tori16f3nlua5ksvdqq09f56fntsg89e2wexcz3jnrz, 306, XXX
tori1d25htcn42sg9vyw3zkqapfprsps7dshmu735qg, 450, XXX
tori100lu20uhdkyszuhnpu9hvwym9uthshty4g9as8, 2525, XXX
tori163aku3mx58uzqmy3g3723sl36sc5890xlfvvj6, 432, XXX
tori1r4vlw9e0uss4pz9ap45n7r9n5zutxurqz2h29a, 431, XXX
tori1kemt2aa78vj907x8vzk9fkymyskxl4lvcaaehm, 1616, XXX
tori1ln8jezxvnc7h33muy38dmva4qxsuxmpmq43zrc, 1000, XXX
tori1ll9dfvekm09e75aqjsga0ljts9ucrwv6jeh4vm, 300, XXX
tori195z08s2qj0em8pzyyaqm5l29p0w9vrdexs6pqf, 6000, XXX
tori1sal4qqf6ru5dmwd7wd8g8kafqu4vmcc0t0zt0g, 296, XXX
tori10qznkpv7trh8z3fsm0m9rlu258tj44tmev53dj, 431, XXX
tori1an7untm0j46parl25rymd3pewmqpycvkqlhv25, 374, XXX
tori1p3ulywc9ckcdyjyp03ex4gptasxg003d5trzg3, 251, XXX
tori1mx26py964dy0rraylx9pz2wu3p7lv9j5t2wmpt, 1000, XXX
tori1gcpzml6ywr4zyvw57lvjjmz6esj75gye0uc8l4, 432, XXX
tori1shmytvj3rsmyyajwyx6s08wclvsg3mly4syv7h, 1603, XXX
tori1apydaumjstd52a68jy7hg4363tm3cah9p6rkjp, 639, XXX
tori1sec8pmhv2zs5rmzvtl28fk8m0f99flhcxhrnhs, 252, XXX
tori1dgtap5gt2d6pwul54sqdlmzg60xcpn28dh7hdy, 354, XXX
tori1gxmz2d3ywpkdlqtfkyv6aqlclhwfpkn055c2gr, 452, XXX
tori1mcrfu6hc00hf5hupj9zyt98td7384q88d3ud5u, 251, XXX
tori1rcz942mtk2mc677wv8s993zvcg5s3cusscvr6v, 250, XXX
tori1wtx06rnx3t9p906ud0y5yrjt73nqszykzk9dgw, 306, XXX
tori18sz50u30vfpf7lzdax3grekyn6snq0ucqfplkv, 503, XXX
tori1wkvugk2pwm9rgaxpx9mddgsmhx5kyyqfrpfzg0, 5114, XXX
tori1lcfx45t9tzxdx3ksxkg37uf5ul2uu72n3hjp6m, 260, XXX
tori1y2fc95rs5fwhljwhrf0f6dx89pcw964dzgwuzg, 265, XXX
tori13jys0uqpcgrl4fa4gkl4m5njfhn7wd4lvuu7ul, 306, XXX
tori107k0wpg0a9738g4zphvw6zhxdq3h69zzgqwk0n, 306, XXX
tori1qurhj2xgv0qxglxlgvlm9ya630htda6deyjz0r, 2064, XXX
tori16y7f6yx0fryqhjtv6s09fwdh5udegr5x9gmvqw, 400, XXX
tori1wh0evrrxrdlph6nl98v9z43555fufy2qvk7e2y, 251, XXX
tori15y2jy3uatqlavdmjkfr779dydgjqk43a8pk8a0, 250, XXX
tori1nag9m6ztn7qyaya5nh36ggcy0388mfaumgpjgy, 332, XXX
tori1ts0dz4q3z57t7qqxmt45nd2dzylx4rdrjs5dky, 1228, XXX
tori10nhpg2psl7d9pgru53f9lpvkyum25q3v9ss7zy, 431, XXX
tori1ea4wxmfqtedgvnpx6hju5qcmuqspht9cc5p4zp, 335, XXX
tori1je297v95gsutc6fu4lt3s206nuy5ukwe9tnzaz, 268, XXX
tori1tv3px5jagutsc0xycj4zajv0zey7rar2p4huj4, 306, XXX
tori1vfpv9ed33rkc82al99mcw5seuk4v5ua4m84z5r, 430, XXX
tori12nmelh9psl0hnah3ssclqrgh6cup030sgnz86z, 448, XXX
tori1fapqgamx3c8za8d3z56sydjtjygyu0lylnfgzl, 388, XXX
tori1838q6c58dqzkym4a4axp345sp8sxjc0960l4q5, 499, XXX
tori1vqvknjf5n6278x0nkpffxfdp2rtzk7xtxg0u6p, 442, XXX
tori17kdjtecnws0syxf2ym5zyz8l238sc2n3d3nfgf, 561, XXX
tori1gdyupeqgntf40tnkz47yvm7atjqr5cp2fc8npt, 433, XXX
tori1vfga73yc98melxja48z6l6me9y8plcf2zsd8dr, 257, XXX
tori1973qhhswmsf0y99h88t40v7ecgzqhs6rapu8za, 251, XXX
tori15dq7j22nkxlq97ukuhl5g5haat8zujpn734uem, 999, XXX
tori1t47fyg46afchqykm8stktfhayunp0axrkpl8vc, 340, XXX
tori1sps7dyzmgwedeg9va7qkcna422eyl5wt9czzm0, 430, XXX
tori1uwjyrdezuv7yrpnjzwc4l9ygzzuj2squ29p3ay, 306, XXX
tori1488kv08va80uyw3rqm03dxapmgak6mx4uz36ps, 531, XXX
tori1lhxqzc7n0hxmzetxepgls5kqunryex7lry37xj, 499, XXX
tori1rgch3ypxx2fnjkdlcarj62mas3rpdzyljp8tsm, 363, XXX
tori1eqz3ucr5z73gjqn5hs3xadr4x7v5t6juldsnst, 250, XXX
tori1v0ehs85us8r54gjun5cm0yqau5a9h6cfaluaqj, 412, XXX
tori1vyr25fpz2httevfz65mgcrj2kaurw55mvwmv2x, 389, XXX
tori1vewrtkcatncl5qgt9djtcn0j28ukqjln3nwmlz, 306, XXX
tori1amzdxmwa9f8y5zus7k4ycz3ffqrwhdzlgvehuc, 279, XXX
tori1zzypzvvavvck8nmtupclh4dn5jwydykp6sgt73, 820, XXX
tori143anz32r4w7fmfr7kel0f6ggc0xssptzrqcmur, 1037, XXX
tori1xrsj335h3euvpxnt0a320lns59t02ma29nyhcf, 250, XXX
tori1flyrwvw25jjjje69ghv8vj3h6uacs76r7km4mv, 613, XXX
tori1pctt672qt5arrt7vepz08t08ed687vctaqap23, 5025, XXX
tori1yyflw3jp725vnznfs3yxdr6a2yfcp5zwv47ua5, 300, XXX
tori19j7q2n8am6fmm98dy60p3dn2r6jw4euyp0cu4h, 251, XXX
tori1z642ut5elrthntddklukm79fhcvjctyea7fyvh, 820, XXX
tori1tadkwfwd40jq4grf7mxvseansw2gv7xhd0zvxp, 432, XXX
tori1n6xsx2f0ra2e7t7j0xz6k8cwa55k6p0ykqe6xh, 252, XXX
tori1twaqkw5fje0xj5z4jxvft6hsd2gxwfk6nw2vyj, 464, XXX
tori13hf88n6z89jmktgn6ry7fzfs045ty0usx6k982, 282, XXX
tori1yr3yvqz4pvkqweh344nwgdthl3ewqeq2464g4p, 321, XXX
tori16e2u5cmc8jslwl6uvmjh4a535p4fhrac0lmzu3, 322, XXX
tori1fcet9zf49k873q5s2q3k7h84gy269cr2jqdf8y, 431, XXX
tori1xax2mfjjm9ckmd66e80wwxdvx7v0svlej0a5uc, 1336, XXX
tori1gzy0f2ggfjk6mrlv96nlur6awqdm2hd5akgs0e, 322, XXX
tori1uhwseqt0ag2vq65rz997qq9gavhudeq70u4gqu, 432, XXX
tori1jqsavy66sppryzmjkth5zgpl54a42h7yksj358, 2808, XXX
tori1t7n2uhuz9usqr005nf26su6lcwzmmzvwzh0j2k, 265, XXX
tori153q8f6xk2tjl48kvm36pr3fqrsyamus8fjc0y6, 1038, XXX
tori1pvcn0jjv2mugdevlue9vj2ks7ryjgtccnveklz, 250, XXX
tori1vv082ym5h2sungsvtjgljxvgwmpyfe60hmehav, 3291, XXX
tori1g5hm2rwuft2ty3nxdy7wjc7kd5h98cqml425nu, 449, XXX
tori1w40scum8rehyck89wda07sv6wnvuyuyq43w89z, 314, XXX
tori12x22gr7mlumxqq0au5zvpa2j27jjxvpwrwazjd, 431, XXX
tori1pxwf54vafuqyu84ujjevr7xgcws78spps66dzw, 262, XXX
tori19m9r2en8cdl82p94pcgexgeh72shfslcex05mf, 300, XXX
tori1evvl956cfxs66que7ul2dxd5qx7qln6gex3hte, 394, XXX
tori1w2qhd68h0ffkpp3xa6d2ejdv643vqtd6p66hm7, 623, XXX
tori1gtqlqh9ajc386k9deftddj5k5703hlfpsmz4kz, 251, XXX
tori1rgad40wyhk0xwsry6ydxfrlqqrwj5m8avcudpl, 445, XXX
tori1rgrda50pc3xuj9sn5uqppr0v0ec84dl92lef7a, 419, XXX
tori10ex5m8lqkvg660uycnu50zz33tl6nuv9r5fqj3, 400, XXX
tori1rdpw2udyqxldh0p6vmvv5hd0x6vpt5km3dkg4k, 507, XXX
tori13z488dd4mntkdfxxd32txsl9uqd4l6jmm73k2m, 250, XXX
tori1lq5l6tph0h5yn2cew8j7jh87d67wz8jzpdp4c0, 431, XXX
tori1vjmc7sjhjx2crn8gq8tpnjp9xfzmj77gxn5hdh, 467, XXX
tori1tdzqzwg8fl9fm7em0c5m4s7m3v2tqytqaazkhc, 1657, XXX
tori1xnhcm8mlyjh9jqln3hj06zrzgsmyu4cz24jms0, 300, XXX
tori1zw99r4ahyw2h4y62wvssz3nekfgvw6gfu7mdn6, 259, XXX
tori1hruemq3recacnk4k2pfj6vpuqay4awek23xp33, 274, XXX
tori1ygdezmkjvfc3x9pnggsvxyu2ekmxnap4fhxwjp, 9856, XXX
tori1y67w03eqljlxmh6nny2r9zwcc9dzgv4a6pwcuz, 300, XXX
tori1jwsvr7sfez96d6erhhvy206upypju289p85za7, 290, XXX
tori1xpyqxhyg742e4p9323676mqqzwe730e9uyp0eg, 1442, XXX
tori1dncdtyq0takm2mejacf034gghrxchnx2jxd2ls, 300, XXX
tori1v3nhv9wf8yapw0h3h3lryv5t5v7876tx2xy8g2, 3000, XXX
tori1mgr5d926ekwfnnrteyc0d0vacnxk9ypxysd3ns, 250, XXX
tori1hg24535wcyjd6p3s66cp0ej5xzd7zhdehqlnf2, 430, XXX
tori122mtmddm6tr9q4jtswm8j57ujyl3n7l673wmyc, 431, XXX
tori1gmn2zvwmutvwu54qzr5y3mmvey0kw9ylty22y0, 431, XXX
tori19hemurn72hwvtndrwpz3nyw44fflst9r2lqykg, 255, XXX
tori1s56z2ell0p634p6jy5f9e3ewr3flp8c0mm7a8u, 300, XXX
tori17he2xhtks2ke73cfznwga5lgf22u7yrfyattr3, 301, XXX
tori1pwchad2ymm9tvpfmgr59sptkm3ate3p6uxdp4h, 1873, XXX
tori1vzxt2akmr76ddg7epxklnwmdjz5m04l37ppuqz, 1400, XXX
tori1c4eunahw9g2anyzuxfs6ax7wunrkn9ztj8vt42, 251, XXX
tori1cpvejnv6ekwjjaqpde2uzd4y0xnpm3u4307x30, 281, XXX
tori1ger4sp8lvc2ena7f9xl7nk987ynsy8dp4kwn9p, 250, XXX
tori13xkcaumm2zt47lwruvlfx065p5t3cmpu6avenw, 572, XXX
tori132heaskekputjzyx6kssxr5kzu3s89c4npzc5u, 265, XXX
tori15xq28alrsk6plt4dp7ag7pjvtyangmx6cyq3c6, 297, XXX
tori122rargcl5j60kka0yyj6e0jemvvm0m77jc9j4a, 306, XXX
tori1kkv402z0nxtf0qvpk3m4s0zjh0ltwv66k7vgqr, 268, XXX
tori108m4qkx5k26st6xex0d9620tw4fgdwrmf39py3, 350, XXX
tori1mkjcdzhc6ru9xzl8pvst5mvmp2exut4a8xv74u, 2508, XXX
tori1hl0vyv2nn62c03tt3j2n30wt87df6fgw7gzyct, 703, XXX
tori1xusmwr85xvl7vezpmv8gsm97svyfzczfmp232j, 252, XXX
tori1ztur572dux24klrfgx7d4a75xl2d3f87flzn64, 4417, XXX
tori1smawyupxkdshzg5t694tmyfktdd8frpxwwrr4w, 250, XXX
tori1qpp5t6hm49mpzx39vqg2lfaja7xld4l3s2hvwu, 256, XXX
tori1dd86vu72n2eh7clr8tm46psqre64tuqvrqllkf, 1339, XXX
tori1reu3yxedq2wvcw8cv5q6th4wxc9fs8ade7ukaz, 251, XXX
tori190uhw92ecjglxdja0u9q4k3rhctazj40yuf7q9, 555, XXX
tori1c97nrl5shghs9re60dnghxh50vf6kf5ry5k586, 1997, XXX
tori1xht48ytg7nec78hxm2eham6t32nsuvsh98yrw4, 370, XXX
tori1pe4zqgmth6jv7ljn8d50c85l6v5lf8n68nzfnt, 440, XXX
tori1ucj4xmmq3ykgkw2halpf24h5n2awsu2t4h6w9w, 930, XXX
tori199ndqufcfn4h3vh4gl6da0l6u8ct9sclxl8r6r, 419, XXX
tori1ywr2thr2g8ray5marc4dd3j9w5plg7sq88qjmj, 971, XXX
tori1jrppah0knc70v0t87myestgevv98tk7x2ucguc, 274, XXX
tori1gmhzke988e24gqrx3vmnq50eaaadrat9m0n87e, 431, XXX
tori1d0fx9xxktc2sguth7q02lgfa47tuztz959v0wh, 330, XXX
tori136v3826ka5np85kxus2dxtezj42a7tg653kfsm, 398, XXX
tori1ghfnm8fe0e6tzp50940qsxkzqsdeqpv4mtvg5z, 251, XXX
tori1h57uwqpqdtk0g6trz5j870g6z76aed2kkpzway, 280, XXX
tori1wlureh2j6exueae8hlp5v67uedjvesjr0htxrg, 381, XXX
tori1zm8epp3rul4lsu47szwmjcuxxa5xekgfpqw4nh, 538, XXX
tori142tmssurc5wn3693u5mdkm8tqmtt9cs9xhnped, 300, XXX
tori1dc2zfxnjzmnn7tfjq3l2zzn7rx8xdksuvun02f, 412, XXX
tori1s62zzaunhyy2htfm0mjpuyzvqccpe2hr3sh4ru, 306, XXX
tori1ps7euu9kqdfg0w006me6p5n80et3rgngtvm2gs, 431, XXX
tori14q4vy48ml9kncrvmrvd7tu58q4c3w46uwmk6k9, 612, XXX
tori1mdq4lj0w3aftt9p2xzumvfcekh650zrywsk2gl, 338, XXX
tori1tpcyj8zpdufnssrk4g0skez2t0kn5t8kjlnna8, 271, XXX
tori1ewpa9tnnstxf68mqzhz7gga8yptwg57du3wn7g, 269, XXX
tori14ng770zxntndr96khhu0yg6wqr8nc0z8srzrp6, 1854, XXX
tori1jds98a8qcvhvnd8anguj0xnqgyawzh66585m9h, 492, XXX
tori1qe0pps4aud8tpr56aal7kcyad2aswfs56nlcnw, 300, XXX
tori1pp8pxjulhetpf0ewt3w0735v7zzeg6z8wyse4a, 829, XXX
tori15g426q76zphudqfa3lncfpmgzw3fdcq7ysj0mg, 251, XXX
tori1gwqe0u7tfws2zr9qr4jx9le2wn6v6wyy0f9frh, 665, XXX
tori15h2v848ly2geene5hdckxfglvhajfxj65xr5sp, 432, XXX
tori1s4cxk0pdum82r2ew7vutgj45k9famedtl4nndf, 387, XXX
tori13uvfua2xagjd0tkncn7a9nka05jdw2yg696kyf, 306, XXX
tori1n8j9xve22sh5arf2kfdtdde46udztada45884g, 422, XXX
tori1g8m7uusm3tdw4t59w72r7a4v3lt6zsy6maznkw, 1078, XXX
tori194mwey3dh4nkzdtnd5lpucwrcv4t00qul8glh4, 432, XXX
tori14j5lspksq9vwuyp6y0vlqn9mnzftj0raaps4jn, 306, XXX
tori1w92mjwqcjxt74nk9z26s2ax3a4jceyw5g97eux, 432, XXX
tori1acgruwmr9kscx7jrlzqut5y0zn48759ldyumx0, 2382, XXX
tori1fm60sc0xd64rsq8l89pf6hvtwwuywhy0v3aw9q, 533, XXX
