address, amount staked, GKEY
tori122mtmddm6tr9q4jtswm8j57ujyl3n7l673wmyc, 255, XXX
tori163aku3mx58uzqmy3g3723sl36sc5890xlfvvj6, 256, XXX
tori1q9kh434zslyxpamaafufa5w3fyxltyh5tqk8un, 263, XXX
tori1p3ulywc9ckcdyjyp03ex4gptasxg003d5trzg3, 251, XXX
tori1gmn2zvwmutvwu54qzr5y3mmvey0kw9ylty22y0, 255, XXX
tori1ze2wd8qvlfazj2yjmuk4474688hf9fcmaz254m, 275, XXX
tori19h6nyqeansex4qtfjdeq0e92yczs4n7v6n6d3c, 323, XXX
tori1z642ut5elrthntddklukm79fhcvjctyea7fyvh, 591, XXX
tori17kdjtecnws0syxf2ym5zyz8l238sc2n3d3nfgf, 321, XXX
tori16e2u5cmc8jslwl6uvmjh4a535p4fhrac0lmzu3, 251, XXX
tori1ufn53w9afett66zjykhmld66ad2qepfwxeul2e, 255, XXX
tori1vwstcmya2m48y6gu5fs3a7jlxjqwush4pmfp2r, 256, XXX
tori1e7c6x5mkzr9fderljp9k0pd5jv0m8lssqa7acw, 255, XXX
tori1pl4zwv4mmzkmqc3ac42jpn2u7xche7n0a9petj, 1882, XXX
tori17w3t7qjhf2guk5d369hfg94pwe5axt94map0td, 256, XXX
tori1fm60sc0xd64rsq8l89pf6hvtwwuywhy0v3aw9q, 325, XXX
tori1lpzshjg8cn8mercts03fka5vfrwzz4avc4mkwr, 256, XXX
tori1uym3mu9xsdvykvr320aefkp6vh78mgvaavh87w, 1645, XXX
tori1pwchad2ymm9tvpfmgr59sptkm3ate3p6uxdp4h, 279, XXX
tori14ng770zxntndr96khhu0yg6wqr8nc0z8srzrp6, 274, XXX
tori1vfpv9ed33rkc82al99mcw5seuk4v5ua4m84z5r, 255, XXX
tori1m2x0mg07f8tf7ent8sr9j39qjqahmr2r0gal3a, 251, XXX
tori1pqd8rdmtergy5498emratgj6hafv045yup2zdk, 478, XXX
tori1jrppah0knc70v0t87myestgevv98tk7x2ucguc, 258, XXX
tori13jys0uqpcgrl4fa4gkl4m5njfhn7wd4lvuu7ul, 250, XXX
tori13ark8qhcsgsttqp4rp6sfzsc0zsk7s2j2qxm2s, 252, XXX
tori1584qf4nsrs7g6uddnfljlryjaya2lqye0th3ns, 285, XXX
tori1q78d9un45eqp8ds9a66e0vq9saxv4n6qe5j5ld, 255, XXX
tori1lerh07fgshw98r3w3drvkjcykpp54p62zvqx03, 250, XXX
tori1mcca78az0jt60fpr8etaz4ajwt8mkmjj4njdy7, 300, XXX
tori1qfjck07rfwdrf4k40lqx6zdugm0szm3phfcgs5, 270, XXX
tori1sec8pmhv2zs5rmzvtl28fk8m0f99flhcxhrnhs, 252, XXX
tori12l36lxewemkm6x8r3wgzp69wuaw5lqax2ds58x, 267, XXX
tori14f0phhxpq5tskt42qq5q2cfqpvkuw0d4sfvh7y, 400, XXX
tori1f50wnlfeqy2lmcqd5zx3eycr03jhhwgca6gg2t, 300, XXX
tori1uwjyrdezuv7yrpnjzwc4l9ygzzuj2squ29p3ay, 250, XXX
tori1ucj4xmmq3ykgkw2halpf24h5n2awsu2t4h6w9w, 637, XXX
tori1vvazw63mzddke7wkyfagu98n4vsenqxcdh2629, 250, XXX
tori1835saygpna5cj5lt5gx9pzzvmf3gkk7vn5vjen, 315, XXX
tori146k4h0xm38lusxg8w0uc3kpte7slrk42n9mf8e, 1190, XXX
tori1vzxt2akmr76ddg7epxklnwmdjz5m04l37ppuqz, 303, XXX
tori1yyflw3jp725vnznfs3yxdr6a2yfcp5zwv47ua5, 300, XXX
tori1yg67fkrcfjurhvgprk40d48v7pparx06gkdyt0, 290, XXX
tori1spg5h5y43rrpnn7y3kljedhp763mravy20xvq8, 255, XXX
tori1shmytvj3rsmyyajwyx6s08wclvsg3mly4syv7h, 280, XXX
tori1fcet9zf49k873q5s2q3k7h84gy269cr2jqdf8y, 255, XXX
tori10nhpg2psl7d9pgru53f9lpvkyum25q3v9ss7zy, 255, XXX
tori1mdq4lj0w3aftt9p2xzumvfcekh650zrywsk2gl, 265, XXX
tori1ln8jezxvnc7h33muy38dmva4qxsuxmpmq43zrc, 1000, XXX
tori14j5lspksq9vwuyp6y0vlqn9mnzftj0raaps4jn, 250, XXX
tori19j7q2n8am6fmm98dy60p3dn2r6jw4euyp0cu4h, 250, XXX
tori1v5740e4eseyy2ssp0vc44nrr202e7pg6cwxd0t, 254, XXX
tori18nqkyt7hcwdq2qwgs8e3yen2lgnc3u84q4q6pe, 426, XXX
tori1nnn0wzerhlq4kyvsya0zqcvx47ylqmdmczwc8a, 250, XXX
tori19xdv2ql2vah4la7ssflm8em7grzrqgkehuk4s2, 300, XXX
tori1d25htcn42sg9vyw3zkqapfprsps7dshmu735qg, 450, XXX
tori1t940whw7h53qrfj9uphaqtz54qdrxefwgzwuaj, 267, XXX
tori1j7khdzv4xq89tdxd32h0xwun5jmmx9f6yztre5, 271, XXX
tori1lhxqzc7n0hxmzetxepgls5kqunryex7lry37xj, 288, XXX
tori16f3nlua5ksvdqq09f56fntsg89e2wexcz3jnrz, 250, XXX
tori17wtjzq8fuclh0jqlzrhzd0kpwuq0h2hjktkjhl, 263, XXX
tori1lq5l6tph0h5yn2cew8j7jh87d67wz8jzpdp4c0, 255, XXX
tori1gcpzml6ywr4zyvw57lvjjmz6esj75gye0uc8l4, 255, XXX
tori1kccq72mah32dvjx7tw6fqvwuy9r6fm38ejdzc4, 300, XXX
tori1sdn6us3ayfzluf4tq3gvvmq9x86f9csgfvzxm8, 250, XXX
tori17he2xhtks2ke73cfznwga5lgf22u7yrfyattr3, 251, XXX
tori1w9pkvf5wwwmdshv35ftej0ssx7nzgqc6weyj68, 288, XXX
tori1jwsvr7sfez96d6erhhvy206upypju289p85za7, 260, XXX
tori1vewrtkcatncl5qgt9djtcn0j28ukqjln3nwmlz, 250, XXX
tori1z4xq7aql680jfpqmxp5m0xprjm8w8hzvlrlafh, 250, XXX
tori17nun6cg7a5xtu9fz2p8scxr7u9jmrf5vwq5hvu, 285, XXX
tori1ynf89385cylrzyg399sftk05e9nak6zk6j3565, 255, XXX
tori1dx6lgrkf608agmdqx6lurpt86dq3x6l0m0lk3u, 999, XXX
tori154mg0amy4pw8g4f5rjhefufzfnhnw02xq90yj0, 258, XXX
tori1azky7jmaj2rt0et7ha79495tpnt3hdrywfsyms, 312, XXX
tori1tpcyj8zpdufnssrk4g0skez2t0kn5t8kjlnna8, 266, XXX
tori1lc6qf3ywwcje9rfm4hknpasyx4rcmeeunmax2e, 257, XXX
tori1v7ktqy8uju02jclfumvtnxl3zsa6nkkmxhn5gx, 300, XXX
tori142tmssurc5wn3693u5mdkm8tqmtt9cs9xhnped, 300, XXX
tori18nl28k25u5qtwga7qzgd03ee8nqfzqypjzyep5, 2791, XXX
tori1upjh84nm03gp7kjgu24sy6qp6569vyqm0xhdul, 262, XXX
tori1zz3szjjkgg4ewdjv74znzvqwhc4w2gn59mex8x, 256, XXX
tori1ktwd5vucep6c220v8wg7xmpqrg0mjrdunf455s, 300, XXX
tori122rargcl5j60kka0yyj6e0jemvvm0m77jc9j4a, 250, XXX
tori1592r5r7dahmzttp290mhfzmhupehz3plrzlpsl, 250, XXX
tori1je9h09ll9aqrh8345makhsnk7fa2n96e4j0h5x, 250, XXX
tori1qdm6all9tpwld7nkpqdxrvv7d53wsf0jyq7qu6, 255, XXX
tori1musw957g39rrjxaymemxur2dyyxhmmzp4ca0j5, 250, XXX
tori1kxguzm2n9xjxc9sg3499vsyg2ufcc85ss5cw3k, 252, XXX
tori1mdgwtt03vs5xysjzcq8mhamdpgvdtwktskrrem, 500, XXX
tori1wc2v967hghhuu44e2jgxmf2mzqv07ws3lxjxrq, 250, XXX
