address, amount staked, GLTO
stars1v6wny7xc752zgktglhrd2mvqkaxqa28gmlezd3, 2016, 2639.706344
stars1dsvrk5y6d3sdwcrmwsxduguujt2znrkhmmdkww, 1800, 2639.706344
stars16dfn6re8nvtvgn87w3g2atx0mdkkylrj4nz8fu, 1769, 2639.706344
stars1r3lhpuag4ks7kxcrd3y56ktu7z0mvhtl7hdf44, 1050, 2639.706344
stars1vxykcs9pyjkrnlv9vc4kaf4s6snprrsknvplxw, 1282, 2639.706344
stars16c9yqdspg8cjs5vchspwx777vanfeuc2dr5ynu, 2303, 2639.706344
stars1ruq7lvl98p5nwvmz0ws58pqdw07qlw4w33zs5z, 1578, 2639.706344
stars1tqrwy3qyt8mycg9e0mvvl8j36sk9z9nd74n8ly, 1981, 2639.706344
stars1anhlx8meqzs3r2wkv0htlnh8dkkd79gg5g5mg0, 3100, 2639.706344
stars1x4n8mstcd3pfs9mslhnkxalcquv0p8caghqre6, 1231, 2639.706344
stars1lawhwpmjmpujms2arhnvm0vt920443z32q6al7, 1574, 2639.706344
stars1qzme78prkv7nx32ujqlxrc8ma46sf7xd9hd0wm, 1622, 2639.706344
stars19vrtwncnf36tcs27w7ye4yq7wtg0dkmulhjmcu, 1595, 2639.706344
stars15nya250ewe3gkj42xklc090yy2rj5p34t20wte, 1000, 2639.706344
stars1cuyt8rc89p397d0yzdgmz63u7a5cp4p7h3zpw7, 1400, 2639.706344
stars19q75mt5g3x9ky9hhe0zl6td67gatafy6q77x8l, 2944, 2639.706344
stars1musvsfx00sraa2mw9emh8kvufxryymrad3vtcs, 1001, 2639.706344
stars1lxg3th2amx995c07c9dh4ecxnxx3cdmqj8gsnw, 3416, 2639.706344
stars1gzxd880ltfpnx78r9333sg635g60zg2q6drtaw, 2473, 2639.706344
stars1h42awjtvmqt6e0fhqhevl0p9dpwxn9uxqt564m, 1210, 2639.706344
stars17zxanug62hljed9y63fya5jeq7dhj9ynwsejkp, 1010, 2639.706344
stars1j0uu2ztf69k8spm4qgvw587rxlvpqful4gkfvg, 2380, 2639.706344
stars1w02ckej86acnn907v0zyvqvzlnc98wqlkvun7l, 4161, 2639.706344
stars1ta4l495t0mtz88uk94phaq0h5menaa9vew5ney, 1606, 2639.706344
stars1eys3hq4dyq7tnnfa3uzztpxftmlqsq9yp3h2fh, 2334, 2639.706344
stars1uzp4u6f7d776qx663k7wpwtclwv9axge47xha7, 2800, 2639.706344
stars1ahqmem9dja8p5j88vnug8pg2svygyfxjvn0530, 1020, 2639.706344
stars1whe45aa4jaw50tjd7ecpyf0egmyupzgmcsnnvy, 1108, 2639.706344
stars19dx65smcm222hvvwv220cr05d4pmzyefamkmck, 1027, 2639.706344
stars1qphzltgp27frpp9h8s4chjlcxw0lpwy6ewgudj, 2075, 2639.706344
stars1as7t236ykkz5p26r3s3j6dz35uw7lreydcdtx7, 504372, 2639.706344
stars1fvmlcpx46ztxpffnyfjs9f65jrc6yl4na69ugq, 1054, 2639.706344
stars1p7kccd0fklw7vtak08gxq0jy8j32v506a4ezk5, 19556, 2639.706344
stars1nr3kl88qxechae332tqna0szm6zspd9vl7w2yu, 1244, 2639.706344
stars16n0cvw3d42f63ee9j9y9mpq9r449cwnvsx47mv, 1014, 2639.706344
stars1307kx7dqp4ykj4w6sjcavj489tluk5urta3g6d, 2035, 2639.706344
stars18u9qxcff3sylzfpeqwe9p5zxcu8wffszxa40ly, 1187, 2639.706344
stars1u5pgay3xap7pe55x6sq7ev8t4a2zswaaz8umlq, 4380, 2639.706344
stars1ddvm3ged3khy59pgxqhexurxxyv7wcwxeex8hx, 3700, 2639.706344
stars1cwvarmtlcrk8fetwmskcjj3fpqhc7fvugf0xef, 27205, 2639.706344
stars1f96fe27axrne255uzye6gehjl2v2rfq4xxshfm, 1002, 2639.706344
stars1wjcdyfyzvcs4r9zjg2l8t5zzf46ukudt8dw94j, 5568, 2639.706344
stars1xhml9s4ct9q6y4uvz46hzymsze6unrazrskguk, 1064, 2639.706344
stars1t7t0e35nxy8l6cnxfapg3qzr23z926cyytr7kg, 1000, 2639.706344
stars1fs0hmx3scah3ssdfsmcyhr5nqq5y4ynm7vapdw, 1080, 2639.706344
stars1t0y308fzew4zeqwu6fhz607j5k0z0m5sxfnd8j, 1196, 2639.706344
stars1wwrwyf6nwjxxcpg2g3rgcf72f6xzuwp20whwm4, 2250, 2639.706344
stars1rsdnlpjtvy6thfyke46y7z599pjapvn5pf6rde, 1717, 2639.706344
stars1yq5n2f8qeratvj8jhwxz26mxsyf7r83t0eazgq, 1142, 2639.706344
stars137k4wjqpd6nmelfrvpkc47flu67jcu6uhu5jq8, 3020, 2639.706344
stars1tzu9kq8qhmmnmwqvuv9ja6fdqafpg0ehlxu33x, 7516, 2639.706344
stars1gh5n2m4spnr6u7zn3a4qgh5vrdhz9d450agyu3, 1004, 2639.706344
stars1dupqffytfa6q7xhe6sn2a5jtw8sc9jt36gl7um, 1221, 2639.706344
