address, amount staked, GLTO
juno1w833ceth7u6ypgm0h0flw32shppgzz9v8jz4th, 50, 1853.74989
juno108yad0fg8pxqqvrgkmvx6gtez2uw7k208u7jtv, 51, 1853.74989
juno1w8scwaplr8k9wuhc8wqt8q2spa08m9zs9xdwra, 67, 1853.74989
juno14c4zp75ywy3c988d9djuxevd2ajsyk0s89g6yv, 4006, 1853.74989
juno1ra2983rz90y9m0g4k8ssl4ysd87p9dmgzeuyyd, 1283, 1853.74989
juno1v5edtrtqylext5es6jaqx72asukk0s8a42avvq, 123, 1853.74989
juno13z00wzkqf996e82d2cg0ehfdtdkhzsaywxdd36, 70, 1853.74989
juno1q3sp4yxk3epf92sgs2l9tz84543kedpu90dx0x, 105, 1853.74989
juno15n4jyvyh9grdh27awkpny5wqangm0tmyfjhdf3, 209, 1853.74989
juno1lyvavlrplsc77lelkgrw4hp8vgqj6m3kfln2ac, 50, 1853.74989
juno1rchjfv3x3v2e5ua33z45hwqwwl6fe4mgwm6f60, 52, 1853.74989
juno106v0dgp92mwgerjph7aw84wwkutzuq4zdt9xtt, 55, 1853.74989
juno1ppk7sq7svd9punssm4xk89tfev46pns5vjlhs9, 114, 1853.74989
juno1w2jyp8e28l2hurv9t989r3mrgan8y7kckvgr77, 66, 1853.74989
juno1vu8yvcrh508sjj4kxs3wqnhprvucl6aerqukv4, 56, 1853.74989
juno1jur2r956etrcg36u8wtpmw7xfhrlvfrfygnqrd, 171, 1853.74989
juno1vl3eh9pxg7yrenccf4udzl4p7xemx72en7l73z, 61, 1853.74989
juno1zla7s3t5xjdv7xfh4ddm53yj6cy0sw0vre2sfl, 303, 1853.74989
juno1xalycc06mgmanhtmycgxvv9d6hr860jqqwtxjq, 236, 1853.74989
juno1zksmt9vl78fzkr2lnqdr5lp4w3lxqlgsqle4va, 60, 1853.74989
juno1vz8v4jdwrd556fw8rpn9ql2qjkzuagcxu0ue5e, 95, 1853.74989
juno1uz675uuv732fsqga0umvs9ylrx4zmka4k624gd, 1563, 1853.74989
juno1zwrt2aetwmjsnf4vytd6dwjpku3zm3ha06qmcd, 50, 1853.74989
juno19qs5uceyzemm2tmw55w53ydm6963hdscudtcf7, 65, 1853.74989
juno15w0sacdfkjsf8vm4sewgepn5z9r256zlraa867, 109, 1853.74989
juno1m8hnh3lw9n7llj8m99nfzdalnuypx8xl444mse, 50, 1853.74989
juno19k8ccqnln2dftu2320xtr7hemmdnk75t2vca42, 90, 1853.74989
juno1na6nvfpzmc8menehuc0zsskzht2vghk0v0ldax, 84, 1853.74989
juno104rdx7yczg00p924fvra9m3ugqayss6ryfau3s, 2239, 1853.74989
juno12sk49csl356rs3c4mx5g9e34cu9whpq522q0l5, 523, 1853.74989
juno1ywuvnlkh4za4ghu9y7ujcqzvh9xwqldk8r23nu, 411, 1853.74989
juno1pwz4cja4dj66vpx8h38f9dvn78gvfn24pt2u9h, 50, 1853.74989
juno1de3x6cqysvpdayr4ms803va9pk5f0xq26g6fs4, 552, 1853.74989
juno1eayvdt885g8tnxf4ydaregpfsfqskrzd69v4jx, 120, 1853.74989
juno14es2y30lfj9t3thgr0agctpzggycgdxhdm7tzd, 50, 1853.74989
juno1x3qycrj2h6ns68z5v6xuyg8tjlxk4wplvyspql, 60, 1853.74989
juno1kspnf86m8mk2luex4sl68ttt7ftnl8d799h6ka, 55, 1853.74989
juno1kt0u4rmlm8jke5f88cm0uluzcrkme86mjm2usj, 100, 1853.74989
juno1zdvf5qs2jxze0vpr9cfkczzmv4ljk4644zmxxx, 60, 1853.74989
juno14ygdu4jvlz4tfj6f0kmazepdczhkzgmdd8qt6u, 820, 1853.74989
juno19w9j3dkl2fa7v94tlf9t7vud9zf44mx4mnek7z, 73, 1853.74989
juno1slpxrhdx2l3f6sastnendyqy7q4urd77xrspr2, 66, 1853.74989
juno1l0amnk0vdgqge0jrernsruxn5r5gv5che9lu4a, 85, 1853.74989
juno1tl0jkenhrgmk4c5lzccmn8gkftrz5cga6a0rj4, 212, 1853.74989
juno1706c7j2uv7pt25z4ephghgm5lnvcpz7jj7f330, 132, 1853.74989
juno10uljcenvwe4l9j8583lhwj0da5cjt2df0uta7k, 144, 1853.74989
juno1s48j429ny0czku33vep8h7kr9qy3xtcjnfhq8h, 153, 1853.74989
juno1tr408rhszwyujudrmgglk78h69wuvc3tz8r7hl, 122, 1853.74989
juno1rh46u7f73deejyu0vs49hx4wvh6vk9nguj2x4p, 70, 1853.74989
juno1ne82x68h2pvze3tftmyzz7dpx4wknr0gz03efm, 87, 1853.74989
juno1zdl0f37k9uynjvfeqqdzdejquyfc89scz2wwh7, 50, 1853.74989
juno1u7rkayqusaqwwra7eur2qjng9z95ettc8lrp97, 78, 1853.74989
juno1xhpmld45kettu77v4v4cjhe36368cw2f6dfsl0, 165, 1853.74989
juno1af2xw5m28nx89ukv9xyvymmfrwz9wdevs9nhzl, 51, 1853.74989
juno17h7uzcyuypq2uhcx3u69v96tzyyh2565dhc66d, 52, 1853.74989
juno187d5a7yutv4rr8f3lhaq04cvdgfg5frp7pz8ql, 60, 1853.74989
juno195ea098ndztvdt286l02y0jcg6des7pyparw9t, 70, 1853.74989
juno1e994wexevsy2r3c6mn30vwxpf8ch9nryut8enl, 419, 1853.74989
juno1ftwv988xjrca6c80newruq2y306fd2wy0r9htd, 288, 1853.74989
juno10qyt0clvecc9m47suaxcjs4zfr2dum592zp2ga, 79, 1853.74989
juno1ehfx70tqxv6lsytlgpm62vq90nh30kge7499pa, 62, 1853.74989
juno12nhnw0xqh72w4fqncvfvma2q5qgxchju6wjmmg, 97, 1853.74989
juno1rkmfduxx50jwu7jyfa23a7xjqagcrnhnrv3xje, 72, 1853.74989
juno16e7gnczk2jv20gdzqmfxgrxuwdty6g36v0528w, 34342, 1853.74989
juno1yrp2vyv9k58djhjhmceq28jycrx990kruz2rp7, 84, 1853.74989
juno1ap073zgkzd8e62aefl808p86j8phjukcmcdzm7, 2889, 1853.74989
juno1lll08r29u8dehgfyc664n4lkffs74y3jyapqtp, 124, 1853.74989
juno1pehvghr7mzgmlm96yasv08n42plp0h3www4p4j, 250, 1853.74989
juno1dmmaf7wvw4ldcr7sg5xxh497l26h7nxvh402dx, 1967, 1853.74989
juno1a7dknt6q2djh92pcflxpr2fak4utgfagqudhcr, 70, 1853.74989
juno1sm6v43lughaz6h0d09qqnwqxynnsxygc6cav39, 51, 1853.74989
juno1w2qhd68h0ffkpp3xa6d2ejdv643vqtd64uw98j, 158, 1853.74989
juno1cp3cu78f78868vsf47mqq73tmpdhkyxupaxg2c, 1000, 1853.74989
juno1s7ngm2mxm35ksas02f7qcfwx8dxxgyhpkm49zl, 14956, 1853.74989
juno1322qt25fvehd0hl224fzs94zwnq6hmgl4jrmdm, 51, 1853.74989
juno1ncrq5fevd7llx2evc65qynsnt7y32kapyk2ajz, 274, 1853.74989
juno17a7g64vnw42pm57xnnkqetpqrnx5en9p9g28cs, 354, 1853.74989
juno1rd457dzds27ltcjzfkxqkqs4qw0a2mtjk38vwd, 222, 1853.74989
juno1h8vv44y2gnd43kp08u67tq29wk3ll3xst8aewm, 70, 1853.74989
juno1x0h2zjcvh9vcg3gjqdyejxs4mpvam45v8xutje, 454, 1853.74989
juno1s33h2tfauzsvdapd2uavlvufpgpjaguau3xje8, 101, 1853.74989
juno16qkk4exfsm5cl9s300l60vknaenghep0l6vj7y, 130, 1853.74989
juno1jcf8ls24zm20ems0uhmhk0t4f395l9k25wttj7, 52, 1853.74989
juno1khr0mvt3v69mwww7g5ulxxjcthcachmd6jc4pg, 55, 1853.74989
juno1xzwkd28alscgvu48lxjyuj950vp65cr5e95df5, 63, 1853.74989
juno1t8c5ghzpuvu328dmq5yteu40tv8a840w2aq8zn, 1150, 1853.74989
juno1aprack3zlk699vunwz4dzq2jxpjfdsv2hpxap8, 50, 1853.74989
juno1g55gpuw2xwps8r5fqkdftm8cl48w6amf0t6m2j, 54, 1853.74989
juno17xjt5f3a45p7jjszxkk9zs3vn5tuha7tu8tvph, 725, 1853.74989
juno1x7ew72ya7ud2z24zlvvv4ugyxtv8ysva8tkf3y, 51, 1853.74989
juno1ktz9a5t4e4fz5tvkc0z058qv3vksedkkt77909, 52, 1853.74989
juno1t5684r3quypy3m39fyjydglqtv0xmrh75330zp, 209, 1853.74989
juno1wj7ksmn8606kkn4msjrztgh3jvhf0fs6qs766f, 50, 1853.74989
juno1rdrdszrye0j7rpd3fcmvlljp9wl3vsu8fht203, 226, 1853.74989
juno132aplk00gf7ldkxr9svum4yes0h8w2kltzt4zh, 161, 1853.74989
juno1pfu64n20txm50eznuncjj7ax9z3v87q5kgll42, 750, 1853.74989
juno1x2r7uktz7xwgnhxeslfs99mn8lqke62grq0wyy, 100, 1853.74989
juno17j9h3zprnh3l885h6vsxrrp6ujl9t047czvmck, 101, 1853.74989
juno1rqf2va9s5r96xpe44zkatncn0zjajvcuwl5aff, 139, 1853.74989
juno1nr9fprh5wwxtc32u5gavlfk9xece6yldsf94ka, 101, 1853.74989
juno1488kv08va80uyw3rqm03dxapmgak6mx4gy9gau, 347, 1853.74989
juno1z6fjgw54znxvjl7s880y8uta8lpg8qtks4q254, 52, 1853.74989
juno1ykczm52yegslsy0wwpqj7mnrhm8r0dwqusxh9e, 50, 1853.74989
juno1dz4lq44k55jqp4ljp9zn2qu7mmpx8l3ppkyslc, 108, 1853.74989
juno1dch447lh5h50sw20s70magczw34mqyluww2c8m, 100, 1853.74989
juno1svgyy2xe0e6hm7l0gg66xfapewqyk0p74klp33, 233, 1853.74989
juno1e5w9dv6pudrnjvvnuaats6h058sj5ddfnfvx7x, 943, 1853.74989
juno14pvh8yhxc423u8zw7latxnwvyqsfzu7cvytq04, 1087, 1853.74989
juno1hrk58jath7wtwtjtm293mesd2h0c7phc83x6f9, 231, 1853.74989
juno1j5qump5387gg5typjjh78cusn2dug99tdgtsq3, 59, 1853.74989
juno1w7u0h0vjarhhfn6y4q2kp6vw0j7t3ugfjkj970, 184, 1853.74989
juno1xcm82ht9y3v54mlqdlqmjq6yyxny43fknp58jl, 104, 1853.74989
juno1qtjejfdyattenhdfeyyzrylmtfpq7wrcky3aa4, 186, 1853.74989
juno1qztzc3pze6d3w5cpat4ysqhv46gxqf0hldgt6m, 494, 1853.74989
juno1607uvwad7ur798dh8cztwdcp235aaevrurpr6n, 61, 1853.74989
juno1ngcekkkadk78dvt0869wfl6ajtjfaymw4vh096, 330, 1853.74989
juno1l6m875esv6kt8zgjjnh2jj03p49fwpktqv2dts, 51, 1853.74989
juno1lm3a42lghswsftmwcem0dls2swx07zxdmr2gl8, 1642, 1853.74989
juno1eecnlmlztz8zu96d99uc8qkfs80wpqaqh4sdfk, 226, 1853.74989
juno16qkdmhepg4thk82vl9rrmmtxzegq8xhk4azxtx, 288, 1853.74989
juno1dhufwvv3se589v0vwurzlesy0hpccnmhxprwal, 63, 1853.74989
juno1zm4l4q3r62uwyajt7zaw4dsdpwlcm3qfswtq8x, 110, 1853.74989
juno12efpq5ptm7v3cd0nawenun27qextg63msmflff, 61, 1853.74989
juno1dzk6j4sqw7m68uw9yuy5mhhuvausr2kguhxglt, 1341, 1853.74989
juno1e25qzu6lc2ypnku6efufg2wjmeeqvehatt78se, 451, 1853.74989
juno1tk5cx5wz0vsrh8gh8g2p7vhar6a4f670qfcq2q, 300, 1853.74989
juno10fwlvt749384x2278gylk50kxvr2lgc5yh6a3m, 102, 1853.74989
juno17chzc053ngz6etydx2xjpxgeku3r9ppwde34ld, 55, 1853.74989
juno1qnmd4vkylwpjvjf3vcc89tt8j2zp2gal3acpqf, 76, 1853.74989
juno12nrjvxl62ecl8cfwq2a8r7gqza4sv4gl30t0fs, 166, 1853.74989
juno1g7r5exyltwrhaf2ahaduq6xlarq9pszj2mcqej, 142, 1853.74989
juno1fnv6ee8sxpqjt762v47yaz5aamylhrxqahqx4q, 112, 1853.74989
juno1we5lzh2u4wkqun2fk8cvz8hxhfe8nfszf38agp, 2819, 1853.74989
juno1zdqavekpnz9xhrz97ck2nmwtfwer2u5x4c2vnz, 3500, 1853.74989
juno17jl5stdgp27twz447x4r24p8cc99fztes3l4u0, 322, 1853.74989
juno1vpmfd40df7y4kz4lwa9495ls9fg4zvrgtdn52r, 55, 1853.74989
juno19fck52a2zlvcr2cy80x0npxm7jqg6meg40qlq9, 234, 1853.74989
juno1w4mv5grzt6e83jmnpxdtxu937gk3xene7q3jh6, 1267, 1853.74989
juno1d9cw93zjqz6w2c5n2jd79u4c4xay623v8gx6zs, 85, 1853.74989
juno1uc98ev2ya9p34ajpn72723k72f9n2p574xgz89, 310, 1853.74989
