address, amount staked, GLTO
secret16n9wjj6jj4cjerk6jnv949mt0dr385tcy93z8a, 587, 2150.327131
secret1ka4lwrh22a55gw7ef665az49grwy285kv5pr2g, 101, 2150.327131
secret17tey2w4x3rpy45qzz680v03gug72ryxjkym830, 152, 2150.327131
secret108jfjcsjveeu2vcen6fthue3xwpwgrn6wghgpa, 164, 2150.327131
secret15hfl6tgsatyvs37a7n8vulyxkuwy59r2pl636q, 460, 2150.327131
secret1n3xas8gw6wt9d4hze4vvmwwzpgq0evw0yvvt6a, 1127, 2150.327131
secret1lqkckgt60cjksqkfg4hm0xgyph7kj69y8vse3f, 156, 2150.327131
secret1z0gkhu59vc96mquk7vxkvsfmwqeygfvsjygp4a, 365, 2150.327131
secret17vc7x8tym06fcdk4nvajk4mxqvkg4gkr047qx9, 211, 2150.327131
secret15da3lh7pp32snzmqq9dly3acxh9atxx2xeghj8, 278, 2150.327131
secret1lvtmkzt3e0pv2j80tcm642902qevv6m35e9at6, 273, 2150.327131
secret1fdc2gutk2fqja3wgsu8km900q0rw50wegmzhc5, 149, 2150.327131
secret1zu9e37qrkeak3hvqv3ggp69cq64gl3vn8r4m37, 101, 2150.327131
secret1vd5c973c623n9ev8n3gcs62xryfec7kty4l3ae, 152, 2150.327131
secret1ra9eepsvdp8sha327krjh07a794986drvynlk2, 1703, 2150.327131
secret1f9fc45rx5tv22w8ulavqqy0gkavyf9awda63lx, 571, 2150.327131
secret1gllj3lfxn0me4nudptxmsugtxfg3wq9rx8wk2r, 9611, 2150.327131
secret1mqc9emnwp4lyhld9mcgwel6lrcvnvqfru4y670, 1355, 2150.327131
secret1l98zs7mr8jfn37yr4xs2ekplvne9jzcgvc695q, 4200, 2150.327131
secret1xeg2udegrj8v8ms3ucj5tm5s8aup86wjh5y94q, 400, 2150.327131
secret1jgk5u92jkkz2fzwl2ely4wp85lv0emu67n4hhx, 115, 2150.327131
secret1hy3nmytw005vh6dr0lqseyhfnve40qrx3q9ymq, 13169, 2150.327131
secret1ycwp584dujn2vngmurqwqqrey9hwxmyc3ylnln, 301, 2150.327131
secret1mcv322x5aayc7vx0089dz8zqxn3h8tvxlllalx, 105, 2150.327131
secret1qmsth6xq57c3w7fszhguw78da6tvc0xurgstrf, 500, 2150.327131
secret1c9vgnj4pycr3yry9t5swpkxvwqd9da7tm7cqtx, 830, 2150.327131
secret1hsytdhhjsmeytuaudh3qm96nyw2pktlx8lv2ht, 257, 2150.327131
secret1wk2r2m5mj6g76atd2fjjf9n3mg0kkunk6nra4p, 1277, 2150.327131
secret12dy6t2cj4aya7plsje9ug6k2ut744g3a30nwr5, 100, 2150.327131
secret1venss22w4ddkulmdv06xurv4vyhfczp9zf32cw, 7999, 2150.327131
secret1fzpws38h5ap9hhte8xgrstyggrczlxz6c4ychx, 1054, 2150.327131
secret1qqk7acgkxpe0x5tpp3ut83k0acuknr5840gfzc, 382, 2150.327131
secret13jsht990u853v24cdmv2rvl53t9ypncya9dmfs, 1160, 2150.327131
secret1x76f2c2cuwa4e3lttjgqeqva0725ftmqa0z579, 103825, 2150.327131
secret1lljhnstslpy9l3tyrujdtux2ctp5e8jc26255d, 107, 2150.327131
secret1axlgem6l98pmljrrnqrhmem6pr3gczchuzpksu, 113, 2150.327131
secret1fxu68xq70j9eggnythnaj2c8j5jv9k37kstsvq, 526, 2150.327131
secret1qhwuhjqllywhukah9n4h6c7ys4lhr3veum5kml, 9538, 2150.327131
secret1a5y22wva84htct7ns975rxdd7htl722a7dx6y5, 190, 2150.327131
secret10c53rtykyxwmcq8y8ftc346erqlmrmewyst7fr, 163, 2150.327131
secret1zg9s504ggm7q2da2mxyuy2cr4m56sfvcfusvsu, 10090, 2150.327131
