address, amount staked, GLTO
osmo1e6398ts5ffvmdt3egvjqygh2fa50wxxs7nwvwt, 164, 1320.267386
osmo179e2s3u0w3et9k9vy4esq3wc78mhvfyhefj3az, 628, 1320.267386
osmo1zgkzppe5x5kqw7ugla0jnk6frjwl85yde5tk5z, 175, 1320.267386
osmo1zvjt8xpc9q3rycppu06quqwuy6280fh4q2g8wq, 845, 1320.267386
osmo1s4qz3yz8dq46gsjws0zmfz62zdddpy907l5uxn, 166, 1320.267386
osmo1vyrvclccym5z98p9z0casuwm2yn0nx6ch9nker, 316, 1320.267386
osmo1d4tzvyn5hqwfp4c6upyxdsy74nev0a2zdfhs3k, 101, 1320.267386
osmo1w4ppr3l6ul2nqlz90wzxccn2katcvef242gtqj, 100, 1320.267386
osmo1wvlqg58hxp9z4hk8ht68d8pelcncnhkawdc8ru, 134, 1320.267386
osmo1e90dlcxe5r6mmm94m4wdhzgqrlcaqhly68reda, 757, 1320.267386
osmo1md6t782f35cqddw59asgmdxmlap6m6ug0mzkc8, 130, 1320.267386
osmo14ky4rccgmnh0z0r2et0g76xgzw855t76403f09, 178, 1320.267386
osmo1ypgd5q8jcl2gvwjacv32gt7mylzrp0q53jh0zf, 117, 1320.267386
osmo1m8u5zjdt3lwtd68prz85ge4hmjj7mayedtfmyq, 115, 1320.267386
osmo1lu2qtcqq4lva2ycqgumtjzxpk7gymj2e8wfsdw, 11419, 1320.267386
osmo15q4jzrrcdrfejppt4wk62hdg2rxmuhxejffc7g, 137, 1320.267386
osmo1cdzmam6vcph5zeqvgkthv5rlesc74pskgca37v, 1166, 1320.267386
osmo1zr9atd3e8j202x5gnvwr9ywmehgqxm55wk053x, 166, 1320.267386
osmo1qrwvjwd0tpaxtmqu6zzduwpt9y4tr9pnzsrr3r, 500, 1320.267386
osmo1qqq9txnw4c77sdvzx0tkedsafl5s3vk7f6y6ca, 400, 1320.267386
osmo1ph83c6w6vwgsddtzqkq64w8ra6n5xjrursuf2w, 946, 1320.267386
osmo1xft0um6zp2lyker3plq228xcqptu5mrthw4wa3, 420, 1320.267386
osmo1yw69vhwctxgx8lnkfhmpmt7fvv67p3eq7gfry7, 100, 1320.267386
osmo1zmczmq44ta5epjtagjed8zyq5u5tq8x9ucjd77, 436, 1320.267386
osmo14kd28k3t3tj8jtgq7avjgd5lexpgd0p3mdemcp, 170, 1320.267386
osmo1uvqqakwuez4594905r4qfjufgqntekgs7r6vz9, 1978, 1320.267386
osmo1why3y85ug77qasarpyt7ya95659zg93d8lne3q, 1179, 1320.267386
osmo1afpxffem0adxjuhdca37pwejhta9spl2lrplus, 100, 1320.267386
osmo1r937v5yvx44kckp089asc3tqrqhxr7thsg60nv, 215, 1320.267386
osmo1yjs0a9fuzxlr4hnd7r7q2z03duur2lww3xpn76, 100, 1320.267386
osmo1e7fhynwkjpu4nvaqttn3qrjzalstc047ycmse2, 226, 1320.267386
osmo1fqes8hp2mkqrt0tjea6reyp20lpw6thd9xe8f7, 250, 1320.267386
osmo1vrtvzw8l6ff8reppelltrqx2r7xj94vrkkaja6, 202, 1320.267386
osmo1uh82sl5wy2g4r2x6dmf34lp2nr9e4jy72kvjaz, 5000, 1320.267386
osmo16qzf44cpkgy86xfs4h3fxhaec693k7lgc0k0g0, 8304, 1320.267386
osmo19r3d52qgy6gayylmtve4k33f0qzq998serl47q, 1208, 1320.267386
osmo1qtrgqw502kscqzx63cuwa74ml2x95aff66zjs9, 135, 1320.267386
osmo10y6p0f0srtsgxqu9glu60wr2962jn6f3g9e5en, 100, 1320.267386
osmo1742gkt45wty9fqsfhl3k0zpkgdvcdzsel4gpyy, 260, 1320.267386
osmo1ynjhat95e034fgccq8lw4qtxk3l6xkahyac6ug, 300, 1320.267386
