address, amount staked, GKEY
stride15y2jy3uatqlavdmjkfr779dydgjqk43ax7pjjn, 400, XXX
stride13e0xl8rs5mespu3klvuw3sd5reequu4yh0y3ee, 6250, XXX
stride1lewrntjs242rlcvxq6hagpxteh2g80864dv0dk, 608, XXX
stride1l72ayh6xpge306s6jwr6l5dflrj35kfkhx6vmd, 410, XXX
stride1ruq7gddxjz7k2dv77xwr63vjw74zgkfde3k57l, 430, XXX
stride1jume25ttjlcaqqjzjjqx9humvze3vcc8h7ah3z, 5031, XXX
stride1je9h09ll9aqrh8345makhsnk7fa2n96e5dczm6, 608, XXX
stride1p3ulywc9ckcdyjyp03ex4gptasxg003d455h8d, 401, XXX
stride178swfpjp3qwes3wj8ffzqla9m56ewzxmyxxfyg, 400, XXX
stride18nl28k25u5qtwga7qzgd03ee8nqfzqypnanvwg, 1020, XXX
stride1fxu5as8z5qxdulujzph3rm6c39r8427m829zkn, 514, XXX
stride1j7fgj7v9nqjg6wfda9paldcxezd8yv4qagazux, 664, XXX
stride15y2cvrfjg5gy9a9tsws8q6tz6t00ndss65neta, 3677, XXX
stride122rargcl5j60kka0yyj6e0jemvvm0m77n8j86p, 607, XXX
stride1rsdq2dwgfhqn3e242l55e86gj7x8yyaj93puds, 608, XXX
stride1pvcn0jjv2mugdevlue9vj2ks7ryjgtccjnwrs7, 401, XXX
stride1ktvnuysk4lz0westx7wg9q6rggz8e59z2sylp3, 584, XXX
stride1uym3mu9xsdvykvr320aefkp6vh78mgvaunqj3j, 401, XXX
stride1alksfa6zvlhrdkzyy55qhkamj33ytcdu59cupq, 496, XXX
stride1vpdehzac9n8lz22xhz09kstttf8kedp2720p8v, 600, XXX
stride1vzxt2akmr76ddg7epxklnwmdjz5m04l3l7kf07, 439, XXX
stride1ucj4xmmq3ykgkw2halpf24h5n2awsu2t5gdm2j, 600, XXX
stride1q08n0593ptd7y2q6ntyhptxzgfgg6uw3z99l2a, 968, XXX
stride1m8nrmn5ykxxzeqkkzq4ztms9ceccp9723fqa5m, 407, XXX
stride1mz2jwgsplrvxnr3xacjedvv352wfll7wghx2gw, 643, XXX
