address, amount staked, GKEY
chihuahua10wpq8jvpdg0hcey57tdg9d579443pf9vkm50ac, 550260, XXX
chihuahua1pvcn0jjv2mugdevlue9vj2ks7ryjgtccjdr39s, 500000, XXX
chihuahua1mfe0wykz72tlxsfe6kjfrnq0pur7l4vytmkl34, 792779, XXX
chihuahua1y7h673t8uvtu40jyqhr5zv0qffqgv7tcncffe7, 653250, XXX
chihuahua1qk0rtrnk0xtf2g99u06z09sax28a67n0mdkf3j, 1136606, XXX
chihuahua1q3faa036uwzrpz8mrv8e35e5fgj7r77k7r47an, 2000982, XXX
chihuahua1fcet9zf49k873q5s2q3k7h84gy269cr2nphwak, 1306729, XXX
chihuahua1wv8s3cflrukukpe8wt0t246ewamshqln5fy50r, 500000, XXX
chihuahua1w9pkvf5wwwmdshv35ftej0ssx7nzgqc60c74q4, 678301, XXX
chihuahua1hheryepdqyamzy4vsh7alcjlwq5k0kfm842q0l, 568329, XXX
chihuahua1488kv08va80uyw3rqm03dxapmgak6mx4artamz, 660173, XXX
chihuahua1k278k46nsvnc9ahx0n94qwt9qul7vea69xygqc, 1267513, XXX
chihuahua1l72ayh6xpge306s6jwr6l5dflrj35kfkhch7wr, 540000, XXX
chihuahua1j7fgj7v9nqjg6wfda9paldcxezd8yv4qakssfg, 2563596, XXX
chihuahua1wh0evrrxrdlph6nl98v9z43555fufy2qdhy7sk, 501000, XXX
chihuahua1ucj4xmmq3ykgkw2halpf24h5n2awsu2t5kqflu, 500000, XXX
chihuahua1gdyupeqgntf40tnkz47yvm7atjqr5cp2gea5me, 1307030, XXX
chihuahua1wc4pu9w2gmd62h0an9gaej3wwsdfxceyzkxqqq, 2450000, XXX
chihuahua1qwssmxh9y6vpenpqvf637rqg20gxwt3anjlzhd, 1307053, XXX
chihuahua1uym3mu9xsdvykvr320aefkp6vh78mgvauddqyu, 575211, XXX
chihuahua1vzxt2akmr76ddg7epxklnwmdjz5m04l3lqmm6s, 614807, XXX
chihuahua1m87v8nlrxlnezy7cdh5u7ecjjvk8l3cwtkjltl, 600000, XXX
chihuahua1gcpzml6ywr4zyvw57lvjjmz6esj75gyewazq98, 1307037, XXX
chihuahua1mx26py964dy0rraylx9pz2wu3p7lv9j52t5ume, 1000000, XXX
chihuahua1uhwseqt0ag2vq65rz997qq9gavhudeq7wa006w, 1307423, XXX
chihuahua1s9hnn9p5ap80x9374mq38rxua7ruxqxt97twj0, 500000, XXX
chihuahua1tady5gfzzwlzcjkmn8suzxp0uxf54vvxrycy0z, 609834, XXX
chihuahua16ppny2tg39epm4seukrumyyaxlfrgr5dlq9dlg, 1307428, XXX
chihuahua1j5xrxdvrmtlsd6cyhp739w33esk63rqrc0t22f, 600000, XXX
chihuahua12lzvcacrthkmx33dkxfce9pffnuazz5el7jf9v, 748733, XXX
chihuahua1q78d9un45eqp8ds9a66e0vq9saxv4n6qc4gn9l, 1307148, XXX
chihuahua1qj3rzpu4eknfcufzvtxvdmelc3hu2fa2d8prrs, 1401700, XXX
chihuahua1qj2787n872jn8t2zhreac27lh0hlpq6zx78qfc, 900957, XXX
chihuahua1hc4gzcqx2j2f4vt9ezprh28rxglnegytwj82qr, 1200000, XXX
chihuahua12yzw77pp5tesu2h497vlvqkyr5t78fysud2kxf, 510000, XXX
chihuahua1gemxymrdcn7mq3k8dv9amv8ywx7def4zalg9gh, 500095, XXX
chihuahua1um5zzzmz5yhwpv4vccl0hjrquzjefyy42lyv5u, 1856867, XXX
chihuahua1m9ngdwrj9kqx88fahed5tnfz5u0asapk6s88mu, 1307153, XXX
chihuahua1cn7eu6wl23ntc02a8tz2svm2rlnqurerrh52j7, 500095, XXX
chihuahua1u548v62mr0yf34xnsryu3pp27q6zn47lluerdk, 1308089, XXX
chihuahua1t3qp52hf5p4julm52ftssqxdhpvyh9c03kuwwy, 501600, XXX
chihuahua1h9gw03d3nslxquteqr24gvggmz5ruqv0vsal7h, 500000, XXX
chihuahua1mxa59fqe82tvly22saj26sdrq5425edyfgh4nk, 500500, XXX
chihuahua1uu9q0lcjrse7en59x5m88c94ef070sh8pla4ct, 1250128, XXX
chihuahua14ee37sr25lrrt0vvgyrx8ru4gh6jl0wxgw654y, 2523508, XXX
chihuahua1ghfnm8fe0e6tzp50940qsxkzqsdeqpv462k0ws, 532142, XXX
chihuahua1e7c6x5mkzr9fderljp9k0pd5jv0m8lsspuy6zu, 1307260, XXX
chihuahua1r0mlu77nlkqlll55uvqfpsnyyt9ndcrlgmug7q, 1062200, XXX
chihuahua12x22gr7mlumxqq0au5zvpa2j27jjxvpwz089gl, 1306747, XXX
chihuahua1s8wefc0m76aadlgv7p3hrdfnh0ddjygxgjeens, 1307455, XXX
chihuahua1dk7nzc3g39np23tr2chsut5w5he59cqm5phf4l, 2372737, XXX
chihuahua1z84shuuq0pu3lx8qsqxee53vthhr7fcz99ngyw, 500680, XXX
chihuahua1a83n4zhsyf7w52xrsjajp5ta0rng3tgks535r7, 500579, XXX
chihuahua1hjlszpuk7slc06e6rzy4edfz5aqya739jftc5g, 1697267, XXX
chihuahua1e0v83jk03v04n2we9ha4hq4dwt7sq6gktsjecz, 2015283, XXX
chihuahua1l5x5tzg9v723nurtvkppst9e0q3lmkncgnwghs, 2570613, XXX
chihuahua10v0mm37fqkv22qkcmr2a6unwqywsm3z46qre3n, 568681, XXX
chihuahua18wy4l690my83js0xxjhxjax43e9ct2n69j6awj, 501000, XXX
chihuahua1zz3szjjkgg4ewdjv74znzvqwhc4w2gn5y6rpa5, 1307849, XXX
chihuahua1nkwwh4t3xxzhp97ezjj9h3tyh4x93atpuyzjr6, 5000000, XXX
chihuahua168xmhhyha6hc8s66ylzfzpdwca4kr8sky2d7r2, 848708, XXX
chihuahua1ufn53w9afett66zjykhmld66ad2qepfw8cxcst, 1307314, XXX
chihuahua1sps7dyzmgwedeg9va7qkcna422eyl5wtyec9pa, 1306762, XXX
chihuahua1hred7tch78xhjkrmsggwu246qhl52h59t97wlh, 1851251, XXX
chihuahua1p6hqx49hpcdmexr7yydxnrx36gnr9fv57k9hj3, 1307099, XXX
chihuahua10j27mjxv706lkvmw8ewpcwa8ajp3srmjfazas7, 600707, XXX
chihuahua1sjn3v4lz0g0afy4s6gsx4dxdnh33f79m35a3h2, 550235, XXX
chihuahua1w92mjwqcjxt74nk9z26s2ax3a4jceyw5fyy7x5, 1307134, XXX
chihuahua1u73e52tuw50t84cn4rsn90sgcz56etazphqpl3, 1224424, XXX
chihuahua19txujax5rxh23tg02km6ary4j3yac8ddqdqw78, 1307037, XXX
chihuahua16xjxyaaxjmypzeapxq3grt34djgq08hhmdsmqp, 500000, XXX
chihuahua1v2xh06d7jywnnrhu0shyfejn7uff7l4ng347sv, 1443584, XXX
chihuahua1wlureh2j6exueae8hlp5v67uedjvesjrwk3pe6, 676017, XXX
chihuahua1tqyfpttjydt4lf4qnvwtd6wzfv5zq40s744kqr, 1338001, XXX
chihuahua122v8uqnahjnv77z437z3wvtq8fl37ynerrsxq5, 1319489, XXX
chihuahua1ps7euu9kqdfg0w006me6p5n80et3rgng2dpdjz, 1307040, XXX
chihuahua1paeh4chy7z4qtqrg68k459ps5elkuyt2mpcyrv, 600000, XXX
chihuahua13h5rflg27nn99emf7ecapjf6wr67mgqcaxcv20, 577043, XXX
chihuahua1nlyd8n5j7hfyna7cpva0y52kxr00l02mvcxrxd, 500000, XXX
chihuahua15h2v848ly2geene5hdckxfglvhajfxj648en2n, 1307430, XXX
chihuahua1m3t3s3hhujutg4wxd7unvjzl0fgzvcfgzgj0v9, 1070800, XXX
chihuahua1lmyaxh38jzetmzpr2jtq82qt9wkr9mmukzyvh0, 525893, XXX
chihuahua17vxf0y0x0gkhan33yhpeuxhyzd5069vntzfw3h, 503400, XXX
chihuahua1lq5l6tph0h5yn2cew8j7jh87d67wz8jzqvmjza, 1307284, XXX
chihuahua1eqz3ucr5z73gjqn5hs3xadr4x7v5t6ju7v252e, 507755, XXX
chihuahua1spg5h5y43rrpnn7y3kljedhp763mravytwut64, 1307052, XXX
chihuahua1zs8k656xzml49uzlx8nex2l8ur2lfs97eppu46, 500000, XXX
