address, amount staked, GKEY
tori1hdmcv3uu6r6dh74am2ehs3g9uxzu4exqvc3369, 308, XXX
tori1fl3xxsd9ljtkm7vx8xqgwha5lpaj6znpzjsec8, 3339, XXX
tori16ghf6zufz2gq8ewg5d6nn3aca3f23efp9fpj0a, 300, XXX
tori1we2hdn5dxnq3njjmhxdkn629h8fwkjxdjj5wk3, 2799, XXX
tori1hdv7rd9rk787dnwk9z2z6xct00t4h7a8pzkqjq, 966, XXX
tori1t9dgymsxux9266fcmswlj288lh4u4hcq9f2e9l, 250, XXX
tori1sps7dyzmgwedeg9va7qkcna422eyl5wt9czzm0, 3321, XXX
tori1vrcud2tg4f9m44tdqwncy6ha27h6dqckxx38cj, 251, XXX
tori1zs2nylv6w5a9tmyhwhfjjnyrvtswmlkflynalr, 3748, XXX
tori12nmelh9psl0hnah3ssclqrgh6cup030sgnz86z, 502, XXX
tori1ryu2zpqjyf6zd6cxhlcszrg4ykt5lk2azdzzqc, 909, XXX
tori146q00ct4tfxegcnvvy3jvjknmeyv0dannavtz8, 325, XXX
tori1pxwf54vafuqyu84ujjevr7xgcws78spps66dzw, 852, XXX
tori17nzlp3ht3ucpdv67d9clej524v50r6sr83kc5f, 297, XXX
tori10xttj2rxyz6pp8yzstdcc27xfezuqep9wf89k2, 617, XXX
tori169wphc0ygetj67afvmnhqynzx83x5uzhutt5c0, 3235, XXX
tori1qe0pps4aud8tpr56aal7kcyad2aswfs56nlcnw, 300, XXX
tori1yyflw3jp725vnznfs3yxdr6a2yfcp5zwv47ua5, 300, XXX
tori1xnhcm8mlyjh9jqln3hj06zrzgsmyu4cz24jms0, 300, XXX
tori1d5v9dcjuc5m0hn0ppex702weyhsukrs9vva2xc, 542, XXX
tori1ufn53w9afett66zjykhmld66ad2qepfwxeul2e, 3343, XXX
tori1xax2mfjjm9ckmd66e80wwxdvx7v0svlej0a5uc, 3765, XXX
tori1p3ulywc9ckcdyjyp03ex4gptasxg003d5trzg3, 251, XXX
tori1ujv9p0h94dqgyvuss6zcjzq9257ejygx4w877m, 340, XXX
tori1axe6uc7f8wuwuj66awmlzj8m6n72k2c27rrr74, 1267, XXX
tori1vzxt2akmr76ddg7epxklnwmdjz5m04l37ppuqz, 1400, XXX
tori1qf8puzmrc7ywx3xp5pz9glg0hx8xsuv2m5n5k4, 4298, XXX
tori1mjf9e040f6awj6eznwgtzpaa4l57yt7hjcuwr5, 525, XXX
tori1s3q9mffxmcj7karcahyxeggceest93tyc5f0ht, 604, XXX
tori169qjqnx3rqewu4zggyuv64ary209j648zjq64l, 376, XXX
tori18as0t5t0nav8nz47rppddfm35u4ee2dddlwjjl, 474, XXX
tori10h8pkn4hm7s0e7t07yvs6uayrl88s0r7hvklmx, 1831, XXX
tori1d970ypm6j6wvner2mx0zhe55ng7vahpeps9mt0, 340, XXX
tori18sz50u30vfpf7lzdax3grekyn6snq0ucqfplkv, 2293, XXX
tori1lc6qf3ywwcje9rfm4hknpasyx4rcmeeunmax2e, 1117, XXX
tori16gw0s3gq6hgun57jxjzwqwjlm9ct00v2kvk4un, 514, XXX
tori1m8sxn5fnn74ftw2npw5d2fu4gxlha64tpn8ghy, 503, XXX
tori1scn3q5728nq9f48uleclsvjqjxhm2x2rk6yvje, 2137, XXX
tori16dpfdh2kmrnpefq4qcfzh47qxy299yta0vtf2c, 430, XXX
tori1452ctzg2csy5vqh85x0d5h20u0v9wl36rrsx82, 803, XXX
tori1nxeajyyhs7avsd89c4jh39hvragdkys2htwalh, 3332, XXX
tori1hrq9y3etaddw3clteyql4zv0s8y5t0ry0lv2cw, 538, XXX
tori1a5u7gudmk7qqpsm3hs3s2w3rha7f2e7ys4sev4, 25188, XXX
tori1c83rhl4c3xgy892jgrucmwv79fdhylpa4zk3m3, 902, XXX
tori1q8nrfvqkn5mn0tjqcht3f2q0ed5dnsjg4thvuz, 350, XXX
tori15y2jy3uatqlavdmjkfr779dydgjqk43a8pk8a0, 250, XXX
