address, amount staked, GKEY
evmos1x74fg90jatl0dcm2dmxamvmrkzskvmu7cyawsp, 69, 0.00303
evmos15eh4dld36jtmp0nk6250ax2ca7ml5fjkuf944v, 71, 0.00303
evmos198x05zd4tarzr4rp5f8qxadjxg5ut4qx88wdk3, 89, 0.00303
evmos15g7as2gj0pk2ulkascl3f37x3d5epe0whm83sv, 90, 0.00303
evmos1s4zuc4xsmwuddwe9yrp78m4ug72uhmqjf78hxx, 75, 0.00303
evmos1d4tehqw6jvx4aeg3f0lk4jxxalh4v5sthjcv64, 86, 0.00303
evmos1egt09f2nzcg9q6etukmqjvvjk3vq06lzm3xj3h, 479, 0.00303
evmos1rvy6r8zpp5nl7slqms9assw20fh66y3e7d575z, 227, 0.00303
evmos1r2zyu9xlch0l2c9zfu67xqk2j03sfyunpwnl29, 70, 0.00303
evmos1w8ngzt6y8mc367nt06eqx0wegx2qe4lwcmrgyn, 100, 0.00303
evmos13k6tmh87sjvjakekrkn0hhsu0apzpnqwuhz406, 70, 0.00303
evmos1j2mex492qqps6lwmwyljxr0k9hjqfrmlh8dm8s, 69, 0.00303
evmos1s6r0k7yezwkdefwrhajzm7nz7flj00hxnz2hat, 70, 0.00303
evmos10nfdaxyeddadlt9298u8ukjcnj74829n3hvt6k, 100, 0.00303
evmos1geqn4j6zhzesl48dzcegvld89jgdgh9tgv9ntk, 70, 0.00303
evmos19svk87eszvfvs9j3afcfe3llpznrclukjc6p58, 135, 0.00303
evmos1kenemr7683kcp3egz44rzdeeywwqldfag6gc3l, 1236, 0.00303
evmos1mfqzgfvwgper2g5k8d3kmz2ducljaxm88adjze, 82, 0.00303
evmos1hst43x40ez3m39hzlc7hefr0cay7crftg3ljje, 69, 0.00303
evmos1aqgrlgk80fal3je594s7ps2zlwxj2qdcqnkud5, 102, 0.00303
evmos16c63ssr7q4a2q8d4ksfu00gx5j3q88ecmemzz2, 69, 0.00303
evmos1x8hqx4f3m289xrw3rqszwwq5pw2xn8vjm9x7n0, 70, 0.00303
evmos1dkwqhvqluy0tnmzkx5xx7ujg80v6wy3fmt02v8, 88, 0.00303
evmos1l5qscg9xvx6jqyt97n24kkk7m85tkpm6j7p5wm, 538, 0.00303
evmos1ktpxr67kkwh578zsssnd5utuaedrs5tnw6u5fs, 111, 0.00303
evmos19xatpaw4d2arj857p5v0tth5rclj7znsdldjy8, 76, 0.00303
evmos1lvlp8fvltncyr5np28cc8hmqrqxytt7ttzcuqt, 70, 0.00303
evmos1kw80zszj3cwt5467jc9krx8te5cuntmne552xp, 70, 0.00303
evmos1d6q9ps4ajc5re2z4m8sunagw46gchh29a2k5u7, 69, 0.00303
evmos1y2w7gu7p5nr93vy4gse4zhur506rag6w7a2t8s, 100, 0.00303
evmos13wr3zskmrwmcp4yvcmugltn04kpcdk6z3rsh3q, 69, 0.00303
evmos1d50he0w65c76mvchy4cjv99vda2czqe8004rld, 70, 0.00303
evmos1htagldvlelekjasu8nlxkjy5y3f39xa3da5mq4, 70, 0.00303
evmos1l9gyhc3fphpg8z8xkey0wkl0leeqjr0fddczed, 216, 0.00303
evmos12y8hhjy5nedeqe6vxn23ndwn07tw0avmw7rxzv, 69, 0.00303
evmos1y0pqtvfr7jkcqqncmaxmpdcunmc89lmzezfyde, 102, 0.00303
evmos1mf5armmmd22rs4n9gyl7nktqrrnavtq0v9s35v, 90, 0.00303
evmos1lx98cas7mrky4tfa43qhshdl6nlsp5a7t3rjwh, 100, 0.00303
evmos1mjh74kgmy3uldv9klt8ez5dzvtt8u66dh6qlr4, 70, 0.00303
evmos1u8cx354ztw205qfmrmjeehppyeh9l7rcdc5hpf, 100, 0.00303
evmos1hy79f8y87cl58dlemrj65vzmkp5ravvw4lvhey, 70, 0.00303
evmos1kjdtrppgr4c3kmna76ce94nqhswa92ctex4px7, 70, 0.00303
evmos19ckd5k8gwlmncdca8efpr30asycfz54f6qvula, 300, 0.00303
evmos1a0q9hrm5uwn0qx0wttmxa9hy2562nrk9pjzh9m, 69, 0.00303
evmos1yzzmufx98wgw46cjrsyymsc34jzmrn7jy3xspy, 145, 0.00303
evmos19zuxue8tpqfqpg750y9jjtxx687rkfnhcezj0c, 73, 0.00303
